Feb-09,SydneyAirport,20.2,27.8,0,5.4,10.7,S,56,NW,SSE,17,30,68,77,1014.1,1013.5,1,1,24.3,24.3,No,No
Feb-09,SydneyAirport,20.6,25.8,0,7,7,SE,37,S,SE,13,24,89,66,1016.7,1014.8,7,3,21.4,25.1,No,No
Feb-09,SydneyAirport,19.3,23,0,7.6,6.8,S,48,W,S,13,33,79,59,1020.4,1018.8,8,2,19.7,22.6,No,No
Feb-09,SydneyAirport,18.7,23.9,0,6,5.6,SSW,33,SSW,SE,22,20,74,50,1018,1015.7,7,2,20.3,23,No,No
Feb-09,SydneyAirport,17.8,27.7,0,4.8,5.6,NE,37,NNW,ENE,15,28,60,53,1009.6,1006.6,5,2,21.7,26.8,No,No
Mar-09,SydneyAirport,21.3,26.1,0,6.8,10,SE,31,E,ESE,11,19,66,56,1010.8,1010.8,8,5,23.2,25.1,No,No
Mar-09,SydneyAirport,21.3,26.6,0,6,9,ENE,44,NNE,ENE,11,24,65,56,1016.5,1015.1,7,6,23.6,25.3,No,No
Mar-09,SydneyAirport,21.3,28.3,0,6.8,6.9,NE,44,NNE,NE,24,30,58,51,1017.9,1014.9,8,6,24.7,26.2,No,No
Mar-09,SydneyAirport,22.9,25.9,0,7.6,0.5,WSW,57,N,WSW,9,20,66,46,1007.9,1008.7,8,8,25.4,22.9,No,No
Mar-09,SydneyAirport,15.6,23.2,0,5,11,NA,NA,WSW,SSE,35,24,39,39,1009.8,1009,1,1,19.2,22.6,No,Yes
Mar-09,SydneyAirport,14.1,23.7,17.6,7.8,9.8,ENE,43,NW,ESE,11,20,61,45,1013.5,1011.4,1,1,18.6,22.8,Yes,No
Mar-09,SydneyAirport,18.2,25.5,0,4.8,9.2,SSW,30,SSW,SE,19,24,80,63,1014.3,1011.8,5,1,20.4,24.8,No,No
Mar-09,SydneyAirport,20.3,22.9,0,5,4.1,S,50,SSW,S,22,31,85,89,1017.8,1018.8,6,8,21.8,20.4,No,No
Mar-09,SydneyAirport,17.9,24.3,0,2,4.4,NE,39,SSW,SE,19,15,93,71,1022.2,1020.3,7,6,19,23,No,No
Mar-09,SydneyAirport,19,25.1,0.2,3.6,6.7,ENE,39,NE,E,20,26,64,52,1022,1021.4,7,7,23.1,24.5,No,No
Mar-09,SydneyAirport,19.4,23.9,0.4,6.2,1.8,E,41,ESE,E,22,30,61,69,1023.9,1022.8,5,7,22.8,22.3,No,No
Mar-09,SydneyAirport,18.2,26.8,0,5,9.8,NA,NA,NE,ENE,4,26,72,47,1023,1020.1,4,5,22.4,25.3,No,No
Mar-09,SydneyAirport,19.6,25.8,0,6.4,2.2,NE,28,WNW,W,6,6,84,68,1018.5,1016,6,7,21.4,24.5,No,No
Mar-09,SydneyAirport,19.6,29.3,0,4,6.4,WNW,69,N,NE,7,28,76,59,1014.7,1009.8,1,5,23.2,27.8,No,Yes
Mar-09,SydneyAirport,18.5,27.3,25.6,8.4,6.6,E,35,WNW,E,13,24,79,54,1010.6,1007.4,2,3,22.1,26.7,Yes,No
Mar-09,SydneyAirport,15.9,27.6,0.2,6.8,10.8,WSW,43,W,NW,17,11,41,21,1011.9,1008,1,1,18.5,27.4,No,No
Mar-09,SydneyAirport,15.2,24.1,0,6.1,11,SSW,41,W,S,24,24,42,59,1013.4,1012.6,1,1,19.1,22.3,No,No
Mar-09,SydneyAirport,16.9,26.3,0,5.4,10.1,NE,43,WNW,NE,9,30,71,47,1019,1015.9,1,1,20.1,25.8,No,No
Mar-09,SydneyAirport,17.1,30.4,0,6,9.7,NA,NA,NW,ENE,15,24,67,53,1016.6,1013.3,2,7,21.7,28.2,No,No
Mar-09,SydneyAirport,19.9,28.6,0,6.2,8.6,E,37,SSW,ENE,9,28,91,54,1017.5,1016.4,6,1,21.9,26.6,No,No
Mar-09,SydneyAirport,19.9,26.3,0,6.2,8.7,NA,NA,NA,E,NA,22,87,53,1018.9,1017.1,6,3,21.6,25.5,No,No
Mar-09,SydneyAirport,17.7,28,0,5.6,8.4,NNE,57,NW,NE,13,28,71,49,1017.9,1014.8,1,6,21.4,27,No,Yes
Mar-09,SydneyAirport,18.5,27.9,1.4,8,10.2,NNE,46,NNE,NE,17,28,61,51,1017,1014.8,3,3,23.8,27.5,Yes,No
Mar-09,SydneyAirport,20,28.2,0,5.8,10.8,NE,54,NNE,NE,15,35,63,53,1018.1,1015.9,1,2,24.7,27.7,No,No
Mar-09,SydneyAirport,21.2,29.1,0,7,8,NNE,50,NE,NE,9,31,66,52,1019.6,1017,6,6,23.7,28,No,Yes
Mar-09,SydneyAirport,20.4,30.9,3.8,5.2,7.6,SSW,56,N,NE,9,19,67,52,1019.5,1016.2,6,7,24.3,28.4,Yes,No
Mar-09,SydneyAirport,19.6,22.4,0.8,5.8,4.8,S,56,SSE,SSE,26,24,76,61,1024,1023.9,7,7,20.6,21.7,No,No
Mar-09,SydneyAirport,16.5,24.9,0.4,4.4,10.8,E,35,NW,E,7,26,73,46,1025.5,1022.9,2,1,20,24,No,No
Mar-09,SydneyAirport,16.2,26.9,0,6.6,9.4,NA,NA,NW,NE,11,28,67,49,1023.7,1021.3,5,3,19.9,24.9,No,No
Mar-09,SydneyAirport,18.7,24.8,0,4,6.7,SE,59,SSE,SSE,13,26,88,64,1024.3,1022.3,5,5,20.2,24.1,No,Yes
Mar-09,SydneyAirport,19.4,22,1.6,6,0,SE,65,SE,SE,33,35,88,89,1022,1020.4,8,8,20.7,20.4,Yes,Yes
Apr-09,SydneyAirport,18.8,25.2,43.4,5,2.3,ESE,56,ESE,ESE,33,30,95,66,1021.4,1021.1,8,7,20.3,24.8,Yes,Yes
Apr-09,SydneyAirport,19.8,25.3,4,3.8,2.4,E,44,E,ENE,24,19,93,76,1023.4,1021.8,8,7,20.6,23.9,Yes,Yes
Apr-09,SydneyAirport,19.5,26.8,5.2,2.6,7.9,NE,43,N,NE,9,26,88,66,1020.9,1016.6,3,5,22.3,25.4,Yes,Yes
Apr-09,SydneyAirport,18.1,20.2,1.2,4.2,1.4,S,59,S,S,48,35,88,66,1017.3,1019.2,6,8,18.3,19.3,Yes,No
Apr-09,SydneyAirport,16.9,23.9,0,5.6,8,NNE,43,NW,NE,9,28,67,58,1020,1014.1,6,4,19.7,23,No,No
Apr-09,SydneyAirport,16.8,19.7,0,3.4,6.9,S,54,S,S,39,33,76,64,1020.6,1019.7,6,3,18.7,18.9,No,No
Apr-09,SydneyAirport,17,19.6,0,5.8,7.7,S,54,S,S,28,30,66,61,1025.6,1024.5,6,2,18.6,18.9,No,No
Apr-09,SydneyAirport,12.5,20.8,0,5.6,9.3,SSW,44,SSW,SSE,20,24,66,66,1026.9,1024.9,1,5,18.7,20,No,No
Apr-09,SydneyAirport,15,23.2,0,2.8,8.4,E,31,WSW,ENE,9,20,70,56,1025.4,1022,1,3,19.5,22.1,No,No
Apr-09,SydneyAirport,15.3,25.6,0,4,8.3,NNW,22,NW,ESE,13,13,68,56,1023.6,1020.6,6,5,20.4,23.8,No,No
Apr-09,SydneyAirport,16.9,24.8,0,3.2,0.8,E,19,NNW,E,7,15,70,58,1025.2,1022.7,7,7,21.6,23.8,No,No
Apr-09,SydneyAirport,18.5,26.2,0.4,0.8,NA,NA,NA,NW,E,13,17,81,56,1023,1020.2,7,8,21.4,25.2,No,No
Apr-09,SydneyAirport,20.3,22.4,0,3.6,0.1,SW,43,SE,SSW,19,20,82,96,1022.5,1019.2,8,8,21.4,19.7,No,Yes
Apr-09,SydneyAirport,17.8,26.3,83.2,NA,7.8,NA,NA,WNW,E,15,24,84,67,1015,1010.9,4,4,20.2,23.6,Yes,Yes
Apr-09,SydneyAirport,16.2,30.1,19.4,5,10,NA,NA,WNW,WNW,19,35,65,21,1011.1,1006.3,0,1,21.1,29.7,Yes,No
Apr-09,SydneyAirport,15.2,24.7,0,10,9.8,SSW,43,WNW,ENE,15,19,38,36,1015.3,1011.4,0,0,18,23.3,No,No
Apr-09,SydneyAirport,13.1,21.5,0,4.8,10.3,S,43,WSW,S,15,28,43,64,1016.3,1015.8,0,1,19.4,20.9,No,No
Apr-09,SydneyAirport,14.1,21.1,0,5.2,7.9,S,59,SSW,S,30,41,68,62,1020.1,1018.3,1,4,19.6,20.2,No,Yes
Apr-09,SydneyAirport,16,21.5,4.2,3.4,8.3,NA,NA,SSW,SSE,46,43,86,65,1019.6,1017.9,8,6,16.7,20.8,Yes,Yes
Apr-09,SydneyAirport,16.2,20.7,5,7,2.9,S,61,S,S,37,33,55,72,1020.4,1018.8,7,8,19.1,18.7,Yes,Yes
Apr-09,SydneyAirport,15.8,21.8,1.4,5.4,5,S,52,SE,S,30,30,62,87,1022.8,1021.6,4,7,19.9,17.3,Yes,Yes
Apr-09,SydneyAirport,15.6,22,7.4,3.4,7.7,SE,46,ESE,SSE,19,24,86,72,1024.3,1022.4,7,7,17.6,19.1,Yes,Yes
Apr-09,SydneyAirport,14.9,21,3.4,4.2,6.3,WSW,26,NW,SE,9,13,79,61,1021.7,1018.1,5,3,18.6,20.4,Yes,No
Apr-09,SydneyAirport,13,24.9,0,2,9,NW,56,NW,NE,13,24,71,61,1012.7,1006.2,5,7,18,23.1,No,No
Apr-09,SydneyAirport,15.7,24.2,0,5.4,10.3,NA,NA,N,WNW,20,31,45,35,1004.2,1002.1,1,3,20.3,23.7,No,No
Apr-09,SydneyAirport,16.2,20.6,0,6.8,9.2,NW,74,NW,WNW,43,43,37,22,1002.7,1002.9,1,2,17.9,19.9,No,No
Apr-09,SydneyAirport,11.4,19.4,0,7.2,9.9,WNW,50,WNW,W,35,31,37,26,1013.3,1012.7,1,1,15.2,18.4,No,No
Apr-09,SydneyAirport,9.8,21.5,0,4,10.5,WSW,59,NNW,WSW,2,43,59,30,1015.3,1015.1,1,1,15.8,19.8,No,No
Apr-09,SydneyAirport,9.7,16.9,0,4.6,2.4,S,59,WNW,SSW,15,33,55,69,1022.2,1019.6,7,7,13.9,15.8,No,Yes
Apr-09,SydneyAirport,12,16.8,5,2.4,2.7,SSW,50,SSW,W,24,13,82,91,1020.4,1020.4,7,7,14,13.9,Yes,Yes
May-09,SydneyAirport,9.6,22.4,3.2,3,10.3,NW,26,WNW,NW,13,9,65,39,1024.6,1020.5,5,5,14.9,21.9,Yes,No
May-09,SydneyAirport,10.4,20,0,2.2,9.4,SSW,43,NW,S,13,33,57,69,1024.9,1022.7,1,3,15.9,19.3,No,Yes
May-09,SydneyAirport,11.7,19.9,11.4,3.6,7,S,39,N,SSE,11,17,78,66,1027.6,1025.5,1,2,13.7,19.2,Yes,No
May-09,SydneyAirport,11.9,23.6,0,3.2,10,SSW,37,NW,E,15,17,70,54,1028.3,1025.3,1,1,16.5,21.7,No,Yes
May-09,SydneyAirport,14.5,19,2.2,1.8,4.2,SSW,41,SW,S,15,30,85,69,1030.6,1028.2,6,4,15.8,18.7,Yes,No
May-09,SydneyAirport,13.1,22.6,0.8,3.2,9.7,NE,30,NW,NNE,9,22,78,60,1028.2,1023.2,3,3,16.6,20.8,No,No
May-09,SydneyAirport,11.8,21.3,0,4,10.2,W,39,NW,S,13,22,60,58,1024.1,1021.8,1,1,16.4,19.3,No,No
May-09,SydneyAirport,11.9,18.8,0,2.6,9.5,S,50,SSW,SSW,28,33,68,70,1027.4,1025,1,2,17,18.5,No,No
May-09,SydneyAirport,11,21.7,0,4.4,9.8,SW,39,WNW,SE,17,15,60,49,1024,1020.2,1,1,16,20.5,No,No
May-09,SydneyAirport,12.2,19,1,3.4,3.4,SSW,50,SSE,S,31,22,92,57,1024.2,1023.5,6,5,15.3,18,No,Yes
May-09,SydneyAirport,11.2,19,6.4,3.4,6.4,WSW,22,NW,E,11,13,66,49,1025.1,1022.3,7,4,15.6,18.1,Yes,No
May-09,SydneyAirport,9.1,19.5,0,2.6,5.5,SSE,33,NW,SSE,17,15,65,66,1021.3,1018.1,1,6,14.2,16.4,No,No
May-09,SydneyAirport,9.5,22,0,1.6,9.7,W,37,WNW,W,15,24,65,30,1016.7,1012.6,1,2,14.2,21.5,No,No
May-09,SydneyAirport,10.3,21.9,0,2.6,10.1,W,56,NNW,WSW,19,35,43,27,1012.6,1010.8,1,3,16.9,21.1,No,No
May-09,SydneyAirport,11,22.2,0,6.2,8.7,WNW,61,NW,W,13,35,50,32,1012.6,1009.7,1,3,15.5,21,No,No
May-09,SydneyAirport,15.5,22.9,0,5,7.8,WNW,72,W,W,33,43,47,37,1008.2,1008.2,7,4,19.1,22,No,No
May-09,SydneyAirport,9.9,18.1,0,4.8,9.7,WSW,48,WSW,SE,15,17,55,48,1018.6,1017.7,1,2,14.2,17.5,No,No
May-09,SydneyAirport,9.6,19.8,0,2.6,5.2,SSE,28,NW,SSE,13,17,63,57,1025.6,1023.3,3,5,15.5,18.9,No,Yes
May-09,SydneyAirport,14.2,21.1,3.8,2.4,4.4,NA,NA,WNW,ESE,9,26,88,58,1024.5,1021.4,6,6,15.8,19.7,Yes,Yes
May-09,SydneyAirport,15,21.6,24.4,4.4,3,ESE,61,SSW,ESE,11,31,93,66,1022.2,1020.4,8,7,16.6,19.3,Yes,Yes
May-09,SydneyAirport,15.1,20.1,21,1.8,0.2,E,67,ESE,ESE,35,39,57,56,1024,1022.2,7,8,18.6,19,Yes,No
May-09,SydneyAirport,16.3,20.2,1,6.6,0,E,69,ESE,ESE,41,28,57,91,1023.8,1020.9,7,7,19,17,No,Yes
May-09,SydneyAirport,15,21.8,26.4,5,6,E,59,ESE,E,39,41,66,84,1023.7,1023.1,4,7,20.1,17.9,Yes,No
May-09,SydneyAirport,17.4,21.8,0.4,4.4,7.4,NA,NA,E,E,22,19,51,50,1026.7,1025.3,5,4,20,20.5,No,No
May-09,SydneyAirport,12.7,20.6,0,3.6,2.2,NW,20,NW,NE,6,11,78,60,1025.7,1023,7,7,16,20.1,No,No
May-09,SydneyAirport,12.6,23.2,0,0.6,8.4,N,28,WNW,E,19,6,86,50,1022.3,1018.5,5,1,14.5,22,No,No
May-09,SydneyAirport,14,17.9,0,3,0.1,W,35,WNW,WSW,13,11,77,93,1020.2,1018.3,7,8,16.7,15.5,No,Yes
May-09,SydneyAirport,11.6,17.2,3.8,0.4,7.7,SSW,52,SW,S,17,33,88,81,1021,1020.1,3,4,15.1,16.3,Yes,Yes
May-09,SydneyAirport,11.4,16.6,6,2.4,6.1,SSW,59,W,SSW,17,37,66,74,1023.1,1022.3,2,7,14.2,15.7,Yes,Yes
May-09,SydneyAirport,10.8,18.2,16,4.6,4,SE,59,SSW,SW,31,26,89,84,1027.8,1026.9,7,7,13.4,15.2,Yes,Yes
May-09,SydneyAirport,13.1,19.6,5.2,1.2,2.8,SE,50,E,E,28,28,47,53,1033.3,1031.9,3,7,17.9,17.8,Yes,No
Jun-09,SydneyAirport,13.9,17,0.2,3,0,ESE,31,NNW,WNW,11,9,71,75,1032.6,1030.1,7,7,14.6,16.2,No,Yes
Jun-09,SydneyAirport,11.9,20.1,1.6,1.2,3.4,E,28,NW,NNE,9,17,83,62,1029.9,1026.8,7,6,15.1,18.8,Yes,Yes
Jun-09,SydneyAirport,14.5,18.7,7.4,2.8,0.1,ENE,28,SSE,ENE,9,20,95,87,1025.8,1022,8,8,15.2,17.6,Yes,Yes
Jun-09,SydneyAirport,13,17.9,3,0,0.6,NW,22,WNW,NNE,11,7,91,81,1020.5,1016.5,7,8,14.4,17.1,Yes,No
Jun-09,SydneyAirport,12.8,20.1,0,1,3.5,W,33,W,WNW,13,15,76,47,1014.5,1012.1,5,7,16.9,19.4,No,No
Jun-09,SydneyAirport,9.1,19.5,0,2.2,9.8,W,37,NW,W,15,13,62,38,1013.9,1009.8,0,1,13.1,19,No,No
Jun-09,SydneyAirport,10,19.9,0.8,3.8,6.6,NW,48,NNW,WNW,15,33,84,37,1008,1004.6,7,2,12.3,19.2,No,No
Jun-09,SydneyAirport,10,20.1,0.2,3.2,9,WNW,44,NNW,WNW,15,28,58,32,1009.6,1007.1,2,3,14.6,19.9,No,No
Jun-09,SydneyAirport,9.2,17,0,2.6,6,WNW,59,W,NW,26,35,52,34,1011.2,1007.9,3,6,12.3,15.6,No,No
Jun-09,SydneyAirport,8.9,14.4,0,4.4,9.6,W,61,W,W,43,39,36,32,1012.2,1012.9,1,1,10.6,13.5,No,No
Jun-09,SydneyAirport,5.3,16.1,0,4,9.8,W,48,W,WSW,30,26,47,29,1020.6,1018,1,1,8.4,15.2,No,No
Jun-09,SydneyAirport,6.3,17.6,0,3,9.4,WSW,39,WNW,W,15,7,57,34,1024,1019.8,1,7,10,17.2,No,No
Jun-09,SydneyAirport,7.6,20.1,0,2.6,4.6,WNW,31,NW,NNW,20,13,68,29,1017.4,1013.6,7,7,9.8,18.1,No,No
Jun-09,SydneyAirport,9,14.3,0,3.4,0.3,N,24,NW,N,15,6,65,73,1014.3,1011.8,6,8,11.2,13.6,No,Yes
Jun-09,SydneyAirport,7.3,18.1,2.2,0.8,8.6,WSW,41,NW,SW,15,17,71,40,1012.8,1010.4,2,3,11.5,17.3,Yes,No
Jun-09,SydneyAirport,8.5,15.2,0,3,0.5,S,57,SSW,SSW,31,35,81,87,1017.5,1019.8,6,7,14.8,14.6,No,Yes
Jun-09,SydneyAirport,10.5,16.4,10,0.8,3.3,SW,43,NW,SSE,15,22,92,76,1027.2,1026.4,7,6,11.7,15.2,Yes,Yes
Jun-09,SydneyAirport,10.2,16,5.8,1,3.3,E,37,WSW,SSE,6,9,92,89,1029.5,1027.9,5,4,12.5,14.5,Yes,Yes
Jun-09,SydneyAirport,10,18.2,9.8,1.4,7.2,E,37,NE,ESE,13,19,75,42,1030,1027.9,6,4,14.9,17.5,Yes,No
Jun-09,SydneyAirport,10.5,16.7,0.4,3.8,0.6,ENE,61,NNW,NE,11,13,87,87,1027.8,1024.3,7,8,13.3,16.2,No,Yes
Jun-09,SydneyAirport,13.1,19.7,21,0.6,1.9,NNE,31,NW,NNE,9,24,92,81,1023.6,1020.3,7,8,14.2,18.3,Yes,Yes
Jun-09,SydneyAirport,14.2,19.9,12.6,1.8,6.7,NNE,35,WNW,SSW,13,7,89,81,1019.9,1017.5,7,3,16.3,17.3,Yes,No
Jun-09,SydneyAirport,10.3,19.9,0.4,1.6,9.5,NW,22,NW,SSE,11,11,71,57,1019.5,1016.3,1,1,14.3,18.8,No,No
Jun-09,SydneyAirport,8.9,19.8,0,1.4,6.3,WSW,52,N,N,2,13,75,50,1014.7,1010.5,6,1,11.9,18.7,No,No
Jun-09,SydneyAirport,8.4,17.7,0.2,2.2,6.5,W,33,WNW,WNW,13,19,64,44,1014.2,1012.1,5,6,12.3,16.2,No,No
Jun-09,SydneyAirport,9,19,0,1.8,8.8,NW,30,S,E,2,11,65,47,1012.5,1008.8,2,4,12.4,17,No,No
Jun-09,SydneyAirport,9.2,16.4,0,2.2,0.2,E,26,NW,ENE,9,9,75,83,1007.8,1005.2,6,7,11.2,14.9,No,No
Jun-09,SydneyAirport,10.9,19.8,0,2.2,5.3,WSW,44,WNW,NW,15,17,80,47,1006,1004.1,6,7,12.5,18.8,No,Yes
Jun-09,SydneyAirport,9.3,21.4,3.6,2,9.8,WNW,30,NNW,NW,17,15,58,38,1011.9,1009.9,1,1,13.6,20.8,Yes,No
Jun-09,SydneyAirport,12.5,20.6,0,1.4,2.2,N,41,NNW,N,20,31,60,45,1012.6,1007.3,7,3,16.2,20.1,No,No
Jul-09,SydneyAirport,13.4,22,0,4,8.6,WNW,54,W,WNW,9,33,52,22,1005.6,1004,1,1,17.6,21.1,No,No
